Action, IlkIndex, Amount
SUPPLY, -, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 500.000000000000000000, 0.000000000000000000000000000000000000000000000, 500.000000000000000000, 0.000000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
Action, IlkIndex, Amount
BORROW, 1, 10.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 20.000000000000000000000000000000000000000000000, 980.000000000000000000, 0.020000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
0.000000000000000000, 0.000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 0.000000000000000000000000000


Action, IlkIndex, Amount
GEM_JOIN, 2, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 20.000000000000000000000000000000000000000000000, 980.000000000000000000, 0.020000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
0.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 0.000000000000000000000000000


Action, IlkIndex, Amount
DEPOSIT_COLLATERAL, 2, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 20.000000000000000000000000000000000000000000000, 980.000000000000000000, 0.020000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
0.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 1.000000000000000000000000000, 0.000000000000000000000000000


Action, IlkIndex, Amount
BORROW, 2, 10.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 30.000000000000000000000000000000000000000000000, 970.000000000000000000, 0.030000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543505848614, 1.000867698644000441891104000, 0.025000000000000000000000000


Action, IlkIndex, Amount
GEM_JOIN, 0, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 30.000000000000000000000000000000000000000000000, 970.000000000000000000, 0.030000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543505848614, 1.000867698644000441891104000, 0.025000000000000000000000000


Action, IlkIndex, Amount
DEPOSIT_COLLATERAL, 0, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000000000000000000000, 1000.000000000000000000, 30.000000000000000000000000000000000000000000000, 970.000000000000000000, 0.030000000000000000000000000000000000000000000

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000056850563195212281, 1.001792839360924214493616000, 0.050000000000000000000000000

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477898595170, 1.000832155503010097281120000, 0.025000000000000000000000000

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543505848614, 1.000867698644000441891104000, 0.025000000000000000000000000


Action, IlkIndex, Amount
BORROW, 0, 10.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000716317124745435227, 1000.000000795907916382, 40.000001591815832767633837880000000000000000000, 959.999999204092083617, 0.040000001559979514870735893640699408753586507

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135349491588, 1.003585679004381566719168000, 0.100000007879488365928822021

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477877593168, 1.000832155502347778146048000, 0.024999999980102302106336735

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543483949571, 1.000867698643309833671056000, 0.024999999980102302106336735


Action, IlkIndex, Amount
GEM_JOIN, 1, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000716317124745435227, 1000.000000795907916382, 40.000001591815832767633837880000000000000000000, 959.999999204092083617, 0.040000001559979514870735893640699408753586507

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135349491588, 1.003585679004381566719168000, 0.100000007879488365928822021

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477877593168, 1.000832155502347778146048000, 0.024999999980102302106336735

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543483949571, 1.000867698643309833671056000, 0.024999999980102302106336735


Action, IlkIndex, Amount
DEPOSIT_COLLATERAL, 1, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000000716317124745435227, 1000.000000795907916382, 40.000001591815832767633837880000000000000000000, 959.999999204092083617, 0.040000001559979514870735893640699408753586507

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135349491588, 1.003585679004381566719168000, 0.100000007879488365928822021

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000026387477877593168, 1.000832155502347778146048000, 0.024999999980102302106336735

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543483949571, 1.000867698643309833671056000, 0.024999999980102302106336735


Action, IlkIndex, Amount
BORROW, 1, 10.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001142474901987468551, 1000.000001244495050356, 50.000002488990100717005542660000000000000000000, 949.999998755504949643, 0.050000002426765345179106881715325857517146560

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135298486722, 1.003585679002773077264992000, 0.100000007834629649052511369

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958098928784, 1.001664311078607818132224000, 0.050000002180710914641795322

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 500.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543471606901, 1.000867698642920595229936000, 0.024999999968887623779844198


Action, IlkIndex, Amount
GEM_JOIN, 2, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001142474901987468551, 1000.000001244495050356, 50.000002488990100717005542660000000000000000000, 949.999998755504949643, 0.050000002426765345179106881715325857517146560

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135298486722, 1.003585679002773077264992000, 0.100000007834629649052511369

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958098928784, 1.001664311078607818132224000, 0.050000002180710914641795322

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543471606901, 1.000867698642920595229936000, 0.024999999968887623779844198


Action, IlkIndex, Amount
DEPOSIT_COLLATERAL, 2, 500.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001142474901987468551, 1000.000001244495050356, 50.000002488990100717005542660000000000000000000, 949.999998755504949643, 0.050000002426765345179106881715325857517146560

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135298486722, 1.003585679002773077264992000, 0.100000007834629649052511369

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958098928784, 1.001664311078607818132224000, 0.050000002180710914641795322

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
10.000000000000000000, 1000.000000000000000000, 1.000000000000000000000000000, 1.000000000027514543471606901, 1.000867698642920595229936000, 0.024999999968887623779844198


Action, IlkIndex, Amount
BORROW, 2, 10.000000000000000000

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001648742515736143310, 1000.000001794785934920, 60.000003589571869848145229900000000000000000000, 939.999998205214065078, 0.060000003481884707503651651618778852732319261

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000079590791638381691894, 1.000000000113701135235918023, 1.003585679000799910773328000, 0.100000007779600556383451531

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958069887205, 1.001664311077691962896880000, 0.050000002153196369262902703

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000055029088456556984362, 1.000000000055029089941132288, 1.001735397380383547834368000, 0.050000002661715121304640355


Action, IlkIndex, Amount
GEM_JOIN, 0, 0.000000000000009442

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001648742515736143310, 1000.000001794785934920, 60.000003589571869848145229900000000000000000000, 939.999998205214065078, 0.060000003481884707503651651618778852732319261

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000009442, 1.000000079590791638381691894, 1.000000000113701135235918023, 1.003585679000799910773328000, 0.100000007779600556383451531

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958069887205, 1.001664311077691962896880000, 0.050000002153196369262902703

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000055029088456556984362, 1.000000000055029089941132288, 1.001735397380383547834368000, 0.050000002661715121304640355


Action, IlkIndex, Amount
GEM_JOIN, 0, 0.000000000000000001

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000001648742515736143310, 1000.000001794785934920, 60.000003589571869848145229900000000000000000000, 939.999998205214065078, 0.060000003481884707503651651618778852732319261

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000009443, 1.000000079590791638381691894, 1.000000000113701135235918023, 1.003585679000799910773328000, 0.100000007779600556383451531

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000044858713397468585239, 1.000000000052774958069887205, 1.001664311077691962896880000, 0.050000002153196369262902703

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000055029088456556984362, 1.000000000055029089941132288, 1.001735397380383547834368000, 0.050000002661715121304640355


Action, IlkIndex, Amount
WITHDRAW, -, 0.000000000000000003

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000003591843985957819365, 1000.000003927720100678, 60.000005722506035610122298960000000000000000000, 939.999998205214065075, 0.060000005486842808018645474842233044172130089

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000009443, 1.000000159408998107724534153, 1.000000000113701144068820935, 1.003585679279354337006160000, 0.100000015548127739636259564

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000066074247717754373024, 1.000000000052774959076970576, 1.001664311109451344084736000, 0.050000003107326368649135413

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000060642055955027207771, 1.000000000055029090132635338, 1.001735397386422788019168000, 0.050000002835716781579583585


Action, IlkIndex, Amount
WITHDRAW, -, 0.000000000000018990

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000028629282035988478677, 1000.000031234890504381, 60.000033029676458305612483140000000000000000000, 939.999998205214046085, 0.060000031155582054901547822527592074053721694

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000009443, 1.000000860263207428660661153, 1.000000000113701220651875062, 1.003585681694477531955232000, 0.100000082902829102967276580

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000391379169865521336738, 1.000000000052774974803788171, 1.001664311605412263760656000, 0.050000018007213405603727823

ILK2
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000000000, 1.000000399841445621098626266, 1.000000000055029107295778789, 1.001735397927679679889904000, 0.050000018430327180166679880


Action, IlkIndex, Amount
GEM_JOIN, 0, 0.000000000000002012

GLOBAL STATE CHANGES
Supply Factor, Total Supply, Total Debt, WETH Liquidity, Utilization Rate
1.000000028629282035988478677, 1000.000031234890504381, 60.000033029676458305612483140000000000000000000, 939.999998205214046085, 0.060000031155582054901547822527592074053721694

ILK STATE CHANGES
ILK0
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
20.000000000000000000, 1000.000000000000011455, 1.000000860263207428660661153, 1.000000000113701220651875062, 1.003585681694477531955232000, 0.100000082902829102967276580

ILK1
Total Normalized Debt, Total Gem, Rate, New Interest Rate (per sec), New Interest Rate (per year), Utilization Rate
